id,label
tha-ap285,tha-ap285
tha-ap369,tha-ap369
tha-ap11,tha-ap11
thi-ap11,thi-ap11
sn48.22,sn48.22
sn48.21,sn48.21
sn52.6,sn52.6
patthana14.25,patthana14.25
patthana16.68,patthana16.68
patthana16.57,patthana16.57
sn56.59,sn56.59
sn45.146-148,sn45.146-148
pv10,pv10
kv11.8,kv11.8
kv14.9,kv14.9
sn14.18,sn14.18
sn51.6,sn51.6
sn56.5,sn56.5
sn56.6,sn56.6
ja252,ja252
ja259,ja259
ja260,ja260
ja251,ja251
ja253,ja253
ja257,ja257
an3.8,an3.8
mn55,mn55
iti40,iti40
an4.123,an4.123
sn22.22,sn22.22
an5.199,an5.199
sn36.30,sn36.30
vv27,vv27
sn14.2,sn14.2
sn14.10,sn14.10
sn14.7,sn14.7
sn14.8,sn14.8
ja23,ja23
sn41.5,sn41.5
sn1.12,sn1.12
an3.47,an3.47
tha-ap381,tha-ap381
an3.105,an3.105
sn35.18,sn35.18
ya5.3.3,ya5.3.3
an8.58,an8.58
an3.73,an3.73
sn20.3,sn20.3
pv33,pv33
tha-ap85,tha-ap85
sn22.90,sn22.90
sn46.99-110,sn46.99-110
an5.117,an5.117
mil7.4.8,mil7.4.8
thig1.10,thig1.10
an5.220,an5.220
mn37,mn37
thag1.119,thag1.119
sn11.23,sn11.23
sn17.34,sn17.34
ja36,ja36
sn35.72,sn35.72
an3.41,an3.41
kv17.5,kv17.5
sn1.30,sn1.30
sn38.15,sn38.15
an7.5,an7.5
patthana22.2,patthana22.2
ja96,ja96
sn46.30,sn46.30
thag1.100,thag1.100
ne3,ne3
iti72,iti72
thag1.104,thag1.104
sn36.13,sn36.13
an3.16,an3.16
sn47.36,sn47.36
sn9.4,sn9.4
an5.127,an5.127
iti80,iti80
mil7.4.2,mil7.4.2
an3.55,an3.55
kv15.2,kv15.2
an10.139,an10.139
sn11.2,sn11.2
tha-ap449,tha-ap449
sn24.40,sn24.40
tha-ap207,tha-ap207
an4.64,an4.64
sn2.27,sn2.27
an4.66,an4.66
an4.69,an4.69
an3.31,an3.31
tha-ap90,tha-ap90
thag4.3,thag4.3
snp2.10,snp2.10
mil3.1.4,mil3.1.4
thi-ap22,thi-ap22
an9.39,an9.39
patthana17.10,patthana17.10
an10.134,an10.134
an9.74-81,an9.74-81
an9.84-91,an9.84-91
an9.92,an9.92
an11.18,an11.18
an10.186,an10.186
tha-ap404,tha-ap404
ja453,ja453
kv16.7,kv16.7
patthana23.48,patthana23.48
patthana8.18,patthana8.18
an5.242,an5.242
sn14.6,sn14.6
ja109,ja109
sn35.56,sn35.56
patthana18.4,patthana18.4
an4.72,an4.72
an6.30,an6.30
mil3.2.5,mil3.2.5
pv39,pv39
sn1.22,sn1.22
an7.81,an7.81
thag1.26,thag1.26
patthana8.7,patthana8.7
sn35.67,sn35.67
patthana22.30,patthana22.30
iti16,iti16
sn22.126,sn22.126
tha-ap95,tha-ap95
sn55.14,sn55.14
sn45.70,sn45.70
an10.103,an10.103
sn45.110-114,sn45.110-114
sn24.14,sn24.14
ja223,ja223
patthana11.6,patthana11.6
sn22.95,sn22.95
sn24.17,sn24.17
mil7.6.1,mil7.6.1
patthana14.36,patthana14.36
sn51.24,sn51.24
sn35.192-194,sn35.192-194
sn35.210-212,sn35.210-212
sn35.189-191,sn35.189-191
cp3,cp3
sn7.14,sn7.14
sn42.8,sn42.8
an6.85,an6.85
sn26.3,sn26.3
sn26.6,sn26.6
an4.104,an4.104
mil3.1.8,mil3.1.8
tha-ap436,tha-ap436
ja271,ja271
sn48.49,sn48.49
sn22.34,sn22.34
sn46.42,sn46.42
sn34.8,sn34.8
ja265,ja265
sn1.2,sn1.2
an10.239,an10.239
tha-ap426,tha-ap426
thig5.2,thig5.2
snp1.11,snp1.11
thi-ap5,thi-ap5
mil3.2.7,mil3.2.7
an4.120,an4.120
an4.121,an4.121
thag2.20,thag2.20
an10.84,an10.84
an6.46,an6.46
sn33.5,sn33.5
sn45.134-138,sn45.134-138
sn45.98-102,sn45.98-102
sn46.131-142,sn46.131-142
sn35.120,sn35.120
pli-tv-pvr2.3,pli-tv-pvr2.3
pli-tv-pvr2.6,pli-tv-pvr2.6
sn3.14,sn3.14
an4.49,an4.49
an4.50,an4.50
an4.42,an4.42
an6.93,an6.93
an6.94,an6.94
an6.88,an6.88
tha-ap294,tha-ap294
thag2.35,thag2.35
an9.26,an9.26
tha-ap302,tha-ap302
thag2.30,thag2.30
ja393,ja393
ja386,ja386
ja387,ja387
ja388,ja388
ya1.2.1,ya1.2.1
ya1.2.2,ya1.2.2
ya1.1.1,ya1.1.1
ya1.1.2,ya1.1.2
an4.257,an4.257
patthana24.21,patthana24.21
an5.44,an5.44
sn17.10,sn17.10
sn48.24,sn48.24
an10.105,an10.105
sn33.21-25,sn33.21-25
patthana18.13,patthana18.13
patthana14.5,patthana14.5
patthana16.4,patthana16.4
an6.106,an6.106
sn3.6,sn3.6
sn46.74,sn46.74
sn1.57,sn1.57
sn1.59,sn1.59
an1.71-81,an1.71-81
patthana22.19,patthana22.19
snp2.9,snp2.9
tha-ap268,tha-ap268
tha-ap417,tha-ap417
sn12.47,sn12.47
an8.18,an8.18
sn45.21,sn45.21
cp34,cp34
cp35,cp35
cp7,cp7
sn17.30,sn17.30
snp5.7,snp5.7
an4.57,an4.57
an4.59,an4.59
an4.58,an4.58
an5.37,an5.37
sn22.108,sn22.108
ja174,ja174
mil7.2.4,mil7.2.4
ja156,ja156
thag16.7,thag16.7
ja172,ja172
ja177,ja177
patthana8.69,patthana8.69
sn19.12,sn19.12
tha-ap21,tha-ap21
tha-ap191,tha-ap191
tha-ap75,tha-ap75
tha-ap362,tha-ap362
patthana15.11,patthana15.11
an10.13,an10.13
sn47.30,sn47.30
sn45.179,sn45.179
an5.134,an5.134
an7.68,an7.68
an5.293,an5.293
an3.131,an3.131
an3.124,an3.124
tha-ap140,tha-ap140
an6.71,an6.71
kv16.5,kv16.5
kv16.6,kv16.6
ud6.2,ud6.2
patthana16.19,patthana16.19
thag2.4,thag2.4
sn23.6,sn23.6
tha-ap478,tha-ap478
mil3.7.9,mil3.7.9
tha-ap113,tha-ap113
tha-ap224,tha-ap224
snp5.8,snp5.8
tha-ap488,tha-ap488
tha-ap53,tha-ap53
sn56.15,sn56.15
an5.194,an5.194
ja394,ja394
ja478,ja478
tha-ap339,tha-ap339
sn56.55,sn56.55
ja433,ja433
snp4.5,snp4.5
ja222,ja222
pp2.6,pp2.6
pp2.8,pp2.8
an5.29,an5.29
kv21.2,kv21.2
patthana21.21,patthana21.21
an11.19,an11.19
tha-ap89,tha-ap89
ja86,ja86
an3.37,an3.37
an3.33,an3.33
mil3.1.12,mil3.1.12
an10.180,an10.180
tha-ap43,tha-ap43
thig5.1,thig5.1
kv21.4,kv21.4
sn25.8,sn25.8
sn26.2,sn26.2
an3.95,an3.95
patthana14.33,patthana14.33
an4.75,an4.75
an4.105,an4.105
sn52.21,sn52.21
tha-ap187,tha-ap187
sn24.1,sn24.1
thag1.33,thag1.33
ja319,ja319
ja311,ja311
ja318,ja318
an4.154,an4.154
mil7.8.2,mil7.8.2
an4.246,an4.246
an4.102,an4.102
an4.103,an4.103
an4.191,an4.191
an5.74,an5.74
patthana17.19,patthana17.19
an4.108,an4.108
thag10.6,thag10.6
patthana8.29,patthana8.29
an7.24,an7.24
sn48.55,sn48.55
an3.141,an3.141
an9.22,an9.22
mil3.5.8,mil3.5.8
tha-ap233,tha-ap233
ja45,ja45
tha-ap494,tha-ap494
thag10.2,thag10.2
an10.168,an10.168
an3.51,an3.51
an3.54,an3.54
an6.48,an6.48
an3.53,an3.53
an5.9,an5.9
tha-ap335,tha-ap335
mil7.6.4,mil7.6.4
thag1.90,thag1.90
an4.1,an4.1
vv28,vv28
an4.155,an4.155
thig7.2,thig7.2
thag3.5,thag3.5
snp4.14,snp4.14
tha-ap377,tha-ap377
ud2.10,ud2.10
an6.2,an6.2
patthana16.87,patthana16.87
iti105,iti105
iti86,iti86
an6.84,an6.84
snp1.2,snp1.2
sn46.44,sn46.44
an6.4,an6.4
tha-ap314,tha-ap314
ud7.6,ud7.6
an5.142,an5.142
an4.129,an4.129
an7.15,an7.15
an6.61,an6.61
an4.212,an4.212
an4.213,an4.213
an3.9,an3.9
an10.156-166,an10.156-166
pli-tv-pvr1.13,pli-tv-pvr1.13
an6.86,an6.86
sn37.23,sn37.23
sn28.2,sn28.2
iti7,iti7
an10.182,an10.182
pv49,pv49
mil5.3.1,mil5.3.1
mil7.5.7,mil7.5.7
ja63,ja63
ja64,ja64
ja70,ja70
ja68,ja68
ja62,ja62
an5.123,an5.123
an5.125,an5.125
mil5.3.12,mil5.3.12
an7.76,an7.76
tha-ap136,tha-ap136
ud2.4,ud2.4
an6.95,an6.95
sn56.73,sn56.73
sn47.50,sn47.50
patthana21.15,patthana21.15
vv18,vv18
an7.94,an7.94
patthana17.20,patthana17.20
tha-ap260,tha-ap260
sn35.74,sn35.74
an9.6,an9.6
tha-ap338,tha-ap338
tha-ap317,tha-ap317
patthana15.37,patthana15.37
an4.256,an4.256
patthana15.59,patthana15.59
kv17.6,kv17.6
tha-ap218,tha-ap218
kv5.10,kv5.10
sn22.103,sn22.103
sn23.1,sn23.1
patthana8.28,patthana8.28
sn35.16,sn35.16
sn56.78,sn56.78
tha-ap337,tha-ap337
tha-ap485,tha-ap485
tha-ap114,tha-ap114
ja309,ja309
sn46.25,sn46.25
tha-ap73,tha-ap73
tha-ap197,tha-ap197
sn54.2,sn54.2
thag1.107,thag1.107
an4.242,an4.242
tha-ap200,tha-ap200
sn42.7,sn42.7
an5.236,an5.236
an9.49,an9.49
sn45.85-89,sn45.85-89
patthana15.51,patthana15.51
sn36.26,sn36.26
sn1.77,sn1.77
iti78,iti78
sn14.14,sn14.14
ja40,ja40
sn12.53,sn12.53
sn35.88,sn35.88
sn22.5,sn22.5
ja509,ja509
sn1.68,sn1.68
tha-ap274,tha-ap274
tha-ap282,tha-ap282
tha-ap391,tha-ap391
tha-ap312,tha-ap312
tha-ap134,tha-ap134
sn24.15,sn24.15
sn1.53,sn1.53
patthana15.44,patthana15.44
patthana14.28,patthana14.28
patthana21.24,patthana21.24
patthana14.29,patthana14.29
patthana8.60,patthana8.60
mil7.8.5,mil7.8.5
patthana23.47,patthana23.47
patthana15.9,patthana15.9
patthana8.2,patthana8.2
patthana23.27,patthana23.27
an9.32,an9.32
sn35.23,sn35.23
pli-tv-pvr1.15,pli-tv-pvr1.15
pli-tv-pvr1.7,pli-tv-pvr1.7
an7.44,an7.44
patthana16.30,patthana16.30
pli-tv-pvr1.12,pli-tv-pvr1.12
pli-tv-pvr1.16,pli-tv-pvr1.16
sn47.41,sn47.41
an5.122,an5.122
an9.25,an9.25
an10.71,an10.71
an5.159,an5.159
mil7.7.6,mil7.7.6
an7.20,an7.20
an7.12,an7.12
sn45.63,sn45.63
tha-ap375,tha-ap375
patthana16.94,patthana16.94
sn1.18,sn1.18
sn47.47,sn47.47
sn56.16,sn56.16
kv5.7,kv5.7
sn27.3,sn27.3
sn46.48,sn46.48
patthana20.7,patthana20.7
sn22.122,sn22.122
sn43.8,sn43.8
sn43.9,sn43.9
sn43.4,sn43.4
an6.140,an6.140
sn15.5,sn15.5
an3.135,an3.135
tha-ap205,tha-ap205
sn22.6,sn22.6
sn35.98,sn35.98
tha-ap259,tha-ap259
ja353,ja353
an4.217,an4.217
an4.225,an4.225
an4.218,an4.218
an4.211,an4.211
tha-ap421,tha-ap421
patthana23.20,patthana23.20
sn48.33,sn48.33
patthana23.21,patthana23.21
patthana23.22,patthana23.22
patthana21.22,patthana21.22
ja192,ja192
patthana8.65,patthana8.65
patthana23.29,patthana23.29
patthana23.12,patthana23.12
sn35.29,sn35.29
patthana23.52,patthana23.52
patthana23.33,patthana23.33
patthana7.19,patthana7.19
patthana23.38,patthana23.38
tha-ap293,tha-ap293
pli-tv-pvr2.13,pli-tv-pvr2.13
patthana23.19,patthana23.19
patthana11.16,patthana11.16
patthana11.9,patthana11.9
thag1.36,thag1.36
thag1.37,thag1.37
sn45.78-82,sn45.78-82
snp5.3,snp5.3
sn34.9,sn34.9
patthana15.69,patthana15.69
patthana16.43,patthana16.43
sn35.30,sn35.30
sn52.5,sn52.5
an7.13,an7.13
sn12.1,sn12.1
iti55,iti55
sn22.21,sn22.21
sn15.18,sn15.18
tha-ap365,tha-ap365
patthana8.35,patthana8.35
patthana14.22,patthana14.22
patthana16.16,patthana16.16
tha-ap262,tha-ap262
an10.23,an10.23
tha-ap420,tha-ap420
an10.178,an10.178
iti57,iti57
an4.183,an4.183
an6.80,an6.80
an4.250,an4.250
an4.252,an4.252
an4.251,an4.251
an3.49,an3.49
an7.36,an7.36
patthana15.60,patthana15.60
an7.8,an7.8
an7.10,an7.10
an7.9,an7.9
sn2.14,sn2.14
ja59,ja59
an10.225-228,an10.225-228
sn9.3,sn9.3
sn24.38,sn24.38
sn24.39,sn24.39
sn24.42,sn24.42
an4.197,an4.197
sn45.84,sn45.84
sn4.16,sn4.16
an5.12,an5.12
an5.16,an5.16
thag1.29,thag1.29
an5.183,an5.183
tha-ap433,tha-ap433
an10.142,an10.142
an10.66,an10.66
patthana20.1,patthana20.1
tha-ap237,tha-ap237
patthana22.3,patthana22.3
patthana8.3,patthana8.3
an4.147,an4.147
iti99,iti99
thig4.1,thig4.1
tha-ap120,tha-ap120
tha-ap288,tha-ap288
thig1.17,thig1.17
thig1.7,thig1.7
an9.54,an9.54
an9.55,an9.55
snp2.13,snp2.13
snp1.1,snp1.1
sn17.26,sn17.26
sn48.137,sn48.137
tha-ap346,tha-ap346
tha-ap223,tha-ap223
tha-ap226,tha-ap226
tha-ap211,tha-ap211
mil3.6.9,mil3.6.9
mil3.1.10,mil3.1.10
patthana23.16,patthana23.16
patthana23.46,patthana23.46
ja415,ja415
thig6.1,thig6.1
sn36.11,sn36.11
patthana21.36,patthana21.36
pli-tv-pvr2.4,pli-tv-pvr2.4
snp5.10,snp5.10
tha-ap250,tha-ap250
patthana1.15,patthana1.15
tha-ap28,tha-ap28
vv74,vv74
thig1.4,thig1.4
thig1.14,thig1.14
thag2.31,thag2.31
thag1.118,thag1.118
sn1.14,sn1.14
patthana24.19,patthana24.19
pp2.10,pp2.10
ja178,ja178
patthana21.7,patthana21.7
patthana21.6,patthana21.6
patthana21.11,patthana21.11
sn10.1,sn10.1
tha-ap513,tha-ap513
sn30.2,sn30.2
sn2.26,sn2.26
an5.205,an5.205
sn55.50,sn55.50
sn23.35-45,sn23.35-45
ja115,ja115
an11.6,an11.6
iti51,iti51
iti52,iti52
sn14.30,sn14.30
ja151,ja151
tha-ap529,tha-ap529
tha-ap448,tha-ap448
sn35.137,sn35.137
tha-ap555,tha-ap555
an4.178,an4.178
ja173,ja173
sn44.9,sn44.9
sn48.41,sn48.41
vv57,vv57
patthana11.10,patthana11.10
vv73,vv73
sn35.216-218,sn35.216-218
an5.43,an5.43
an8.78,an8.78
an3.12,an3.12
thag16.6,thag16.6
sn56.108-110,sn56.108-110
an10.32,an10.32
thag1.31,thag1.31
thag1.32,thag1.32
thag1.34,thag1.34
thag1.38,thag1.38
patthana7.18,patthana7.18
sn34.41-45,sn34.41-45
sn24.12,sn24.12
patthana8.15,patthana8.15
thag3.16,thag3.16
patthana15.43,patthana15.43
patthana16.21,patthana16.21
snp4.10,snp4.10
snp4.7,snp4.7
mil7.6.8,mil7.6.8
an3.132,an3.132
an6.119,an6.119
sn22.63,sn22.63
sn56.38,sn56.38
sn2.18,sn2.18
sn29.1,sn29.1
sn30.1,sn30.1
an6.40,an6.40
sn47.25,sn47.25
thag17.1,thag17.1
an6.92,an6.92
kp5,kp5
sn27.5,sn27.5
sn23.17,sn23.17
an10.42,an10.42
an10.41,an10.41
an1.150-169,an1.150-169
an10.191,an10.191
sn47.16,sn47.16
sn47.15,sn47.15
sn47.46,sn47.46
sn56.114-116,sn56.114-116
sn22.17,sn22.17
sn4.4,sn4.4
mil7.2.8,mil7.2.8
sn22.86,sn22.86
sn32.1,sn32.1
sn24.46-69,sn24.46-69
an11.22-29,an11.22-29
an8.84,an8.84
ya8.2.3,ya8.2.3
ya8.1.3,ya8.1.3
an3.106,an3.106
an3.109,an3.109
an3.108,an3.108
an3.110,an3.110
an3.111,an3.111
vv75,vv75
sn46.153-164,sn46.153-164
ja298,ja298
tha-ap213,tha-ap213
tha-ap452,tha-ap452
sn12.34,sn12.34
sn37.1,sn37.1
tha-ap67,tha-ap67
ja412,ja412
ja49,ja49
sn56.3,sn56.3
sn56.4,sn56.4
sn22.124,sn22.124
sn22.71,sn22.71
sn22.91,sn22.91
patthana16.15,patthana16.15
sn50.35-44,sn50.35-44
patthana17.13,patthana17.13
patthana24.10,patthana24.10
patthana14.20,patthana14.20
patthana22.31,patthana22.31
sn22.35,sn22.35
patthana16.36,patthana16.36
iti65,iti65
snp4.3,snp4.3
snp4.2,snp4.2
ja278,ja278
thag2.33,thag2.33
thag2.40,thag2.40
cnd4,cnd4
sn15.11,sn15.11
sn25.5,sn25.5
thig1.11,thig1.11
patthana7.5,patthana7.5
sn35.207-209,sn35.207-209
tha-ap383,tha-ap383
an10.33,an10.33
an10.217,an10.217
ja313,ja313
sn56.46,sn56.46
sn48.12,sn48.12
tha-ap234,tha-ap234
tha-ap423,tha-ap423
sn3.16,sn3.16
thi-ap29,thi-ap29
sn14.5,sn14.5
patthana17.6,patthana17.6
an4.83,an4.83
sn45.22,sn45.22
mil5.3.5,mil5.3.5
sn55.2,sn55.2
sn55.4,sn55.4
sn1.29,sn1.29
an8.4,an8.4
an8.3,an8.3
patthana16.78,patthana16.78
patthana21.23,patthana21.23
ja229,ja229
ja230,ja230
pv23,pv23
an5.170,an5.170
an9.95-112,an9.95-112
an6.143-169,an6.143-169
an10.240,an10.240
an7.618,an7.618
an8.121-147,an8.121-147
sn48.71-82,sn48.71-82
an6.170,an6.170
an5.223,an5.223
mil3.7.12,mil3.7.12
sn2.1,sn2.1
tha-ap512,tha-ap512
an6.45,an6.45
ja503,ja503
sn43.13,sn43.13
iti76,iti76
sn53.1-12,sn53.1-12
sn18.5,sn18.5
snp2.4,snp2.4
sn56.25,sn56.25
kv17.10,kv17.10
mil5.3.7,mil5.3.7
sn35.125,sn35.125
an11.406-453,an11.406-453
sn4.18,sn4.18
kv21.3,kv21.3
sn9.10,sn9.10
thag1.2,thag1.2
thag1.49,thag1.49
thag1.47,thag1.47
patthana15.38,patthana15.38
patthana24.13,patthana24.13
patthana14.21,patthana14.21
patthana22.8,patthana22.8
patthana15.39,patthana15.39
patthana21.1,patthana21.1
an5.93,an5.93
sn35.8,sn35.8
patthana15.24,patthana15.24
patthana15.42,patthana15.42
patthana8.42,patthana8.42
sn25.6,sn25.6
sn27.6,sn27.6
an10.199-210,an10.199-210
patthana10.10,patthana10.10
sn48.58,sn48.58
tha-ap284,tha-ap284
ja60,ja60
sn17.37,sn17.37
an3.7,an3.7
an4.153,an4.153
thag2.14,thag2.14
sn42.2,sn42.2
sn56.63,sn56.63
sn56.86,sn56.86
sn56.88,sn56.88
sn56.94,sn56.94
sn56.70,sn56.70
an6.89,an6.89
patthana8.54,patthana8.54
tha-ap184,tha-ap184
sn35.198-200,sn35.198-200
sn48.46,sn48.46
an4.236,an4.236
an4.158,an4.158
an6.66,an6.66
an6.65,an6.65
patthana22.9,patthana22.9
sn1.65,sn1.65
sn1.69,sn1.69
ja508,ja508
sn46.68,sn46.68
an11.992-1151,an11.992-1151
kp8,kp8
sn35.65,sn35.65
sn45.27,sn45.27
ja91,ja91
an5.77,an5.77
an5.243,an5.243
thig9.1,thig9.1
sn35.228,sn35.228
tha-ap123,tha-ap123
thag3.12,thag3.12
thag7.4,thag7.4
sn11.25,sn11.25
thig1.3,thig1.3
thig1.9,thig1.9
an7.33,an7.33
an3.144,an3.144
an6.33,an6.33
an7.35,an7.35
mil3.3.2,mil3.3.2
an7.34,an7.34
sn35.169,sn35.169
sn35.168,sn35.168
ja437,ja437
tha-ap400,tha-ap400
sn21.6,sn21.6
tha-ap352,tha-ap352
thag1.97,thag1.97
sn33.41-45,sn33.41-45
mil3.2.8,mil3.2.8
sn4.7,sn4.7
mil3.2.9,mil3.2.9
an4.231,an4.231
ud1.5,ud1.5
sn21.11,sn21.11
sn45.20,sn45.20
tha-ap559,tha-ap559
patthana8.68,patthana8.68
patthana17.9,patthana17.9
sn54.19,sn54.19
thag5.4,thag5.4
sn36.29,sn36.29
pp1.5,pp1.5
thag1.58,thag1.58
an10.195,an10.195
sn35.92,sn35.92
sn35.90,sn35.90
sn46.16,sn46.16
sn1.71,sn1.71
ud1.3,ud1.3
sn28.9,sn28.9
mil4.6,mil4.6
pp1.10,pp1.10
thag1.48,thag1.48
ja101,ja101
sn11.8,sn11.8
thig2.3,thig2.3
sn37.9,sn37.9
mil4.5,mil4.5
an3.154,an3.154
an3.152,an3.152
an10.104,an10.104
an10.107,an10.107
an10.110,an10.110
patthana16.35,patthana16.35
ud7.2,ud7.2
thig1.8,thig1.8
thig1.6,thig1.6
ja332,ja332
an8.120,an8.120
an5.147,an5.147
ne35,ne35
patthana15.81,patthana15.81
an3.102,an3.102
sn56.77,sn56.77
pli-tv-pvr9,pli-tv-pvr9
sn34.15,sn34.15
sn34.4,sn34.4
patthana24.15,patthana24.15
patthana21.39,patthana21.39
patthana22.27,patthana22.27
patthana16.47,patthana16.47
patthana22.28,patthana22.28
patthana16.81,patthana16.81
pli-tv-pvr1.3,pli-tv-pvr1.3
an10.187,an10.187
an10.143,an10.143
sn23.19,sn23.19
sn23.12,sn23.12
sn23.14,sn23.14
sn23.18,sn23.18
sn23.20,sn23.20
thig13.2,thig13.2
tha-ap313,tha-ap313
tha-ap453,tha-ap453
tha-ap310,tha-ap310
tha-ap206,tha-ap206
tha-ap356,tha-ap356
tha-ap122,tha-ap122
ja41,ja41
sn28.5,sn28.5
an4.267,an4.267
an4.269,an4.269
an4.270,an4.270
an4.271,an4.271
an10.224,an10.224
an3.163-182,an3.163-182
an10.196,an10.196
an10.222,an10.222
ja327,ja327
mil7.4.6,mil7.4.6
an4.207,an4.207
ja246,ja246
kv12.10,kv12.10
sn45.176,sn45.176
patthana16.54,patthana16.54
an8.48,an8.48
sn35.99,sn35.99
thig14.1,thig14.1
thag1.93,thag1.93
sn3.9,sn3.9
ja361,ja361
an8.76,an8.76
sn46.24,sn46.24
sn46.14,sn46.14
tha-ap440,tha-ap440
thag6.8,thag6.8
vv42,vv42
patthana8.62,patthana8.62
vv58,vv58
sn46.12,sn46.12
sn35.55,sn35.55
ne22,ne22
vv51,vv51
sn48.54,sn48.54
an5.229,an5.229
an5.226,an5.226
an5.225,an5.225
an5.221,an5.221
tha-ap258,tha-ap258
tha-ap261,tha-ap261
tha-ap254,tha-ap254
tha-ap255,tha-ap255
thag1.50,thag1.50
ja161,ja161
patthana18.20,patthana18.20
patthana7.9,patthana7.9
ja141,ja141
sn45.71-75,sn45.71-75
ps1.6,ps1.6
iti35,iti35
tha-ap72,tha-ap72
an10.38,an10.38
an6.91,an6.91
mil7.5.2,mil7.5.2
sn34.5,sn34.5
thag2.32,thag2.32
sn56.65,sn56.65
an4.20,an4.20
an8.5,an8.5
kv11.7,kv11.7
ne34,ne34
thag1.71,thag1.71
thag2.45,thag2.45
an7.17,an7.17
sn36.25,sn36.25
tha-ap481,tha-ap481
an10.101,an10.101
an5.99,an5.99
an2.230-279,an2.230-279
sn24.43,sn24.43
vv71,vv71
sn22.65,sn22.65
sn48.47,sn48.47
sn22.61,sn22.61
kv13.2,kv13.2
patthana8.10,patthana8.10
an9.21,an9.21
ya10.3.6,ya10.3.6
dt2.9,dt2.9
pv28,pv28
an10.193,an10.193
sn14.1,sn14.1
sn45.122-126,sn45.122-126
patthana13.1,patthana13.1
tha-ap520,tha-ap520
tha-ap348,tha-ap348
iti60,iti60
tha-ap434,tha-ap434
tha-ap300,tha-ap300
an10.16,an10.16
an10.19,an10.19
patthana17.12,patthana17.12
an5.7,an5.7
sn46.15,sn46.15
sn19.16,sn19.16
sn20.9,sn20.9
sn24.70,sn24.70
an8.59,an8.59
patthana10.16,patthana10.16
patthana12.1,patthana12.1
ja54,ja54
iti56,iti56
sn38.8,sn38.8
pv4,pv4
pv5,pv5
sn2.8,sn2.8
sn56.45,sn56.45
thi-ap13,thi-ap13
patthana15.41,patthana15.41
ja226,ja226
sn19.19,sn19.19
sn31.1,sn31.1
sn31.3,sn31.3
sn31.4-12,sn31.4-12
sn47.42,sn47.42
sn15.12,sn15.12
sn33.4,sn33.4
thag5.7,thag5.7
an5.6,an5.6
an7.31,an7.31
sn22.136,sn22.136
an4.86,an4.86
an3.115,an3.115
sn48.35,sn48.35
an4.151,an4.151
patthana16.77,patthana16.77
kp1,kp1
sn35.170,sn35.170
patthana14.24,patthana14.24
patthana20.6,patthana20.6
patthana8.48,patthana8.48
patthana24.7,patthana24.7
patthana18.23,patthana18.23
patthana7.4,patthana7.4
an11.30-69,an11.30-69
tha-ap79,tha-ap79
tha-ap277,tha-ap277
an7.29,an7.29
sn35.59,sn35.59
sn2.17,sn2.17
sn35.100,sn35.100
an10.119,an10.119
thag2.11,thag2.11
sn27.7,sn27.7
thag1.67,thag1.67
pli-tv-pvr1.11,pli-tv-pvr1.11
sn1.56,sn1.56
ja224,ja224
tha-ap159,tha-ap159
sn45.164,sn45.164
an7.23,an7.23
sn15.10,sn15.10
vv7,vv7
vv14,vv14
kv2.6,kv2.6
ja51,ja51
vv5,vv5
thag6.10,thag6.10
patthana23.49,patthana23.49
iti41,iti41
tha-ap229,tha-ap229
an11.15,an11.15
an4.44,an4.44
sn35.69,sn35.69
sn52.4,sn52.4
an5.46,an5.46
an5.91,an5.91
an10.189,an10.189
an10.190,an10.190
an10.198,an10.198
an10.146,an10.146
an10.144,an10.144
an10.152,an10.152
thag1.106,thag1.106
sn37.29,sn37.29
patthana7.6,patthana7.6
sn51.4,sn51.4
sn51.1,sn51.1
ud3.4,ud3.4
thag5.2,thag5.2
vv35,vv35
an3.117,an3.117
sn18.21,sn18.21
cp12,cp12
pli-tv-pvr8,pli-tv-pvr8
sn1.25,sn1.25
sn36.19,sn36.19
an6.39,an6.39
sn43.6,sn43.6
thag8.1,thag8.1
sn46.63,sn46.63
sn46.64,sn46.64
pli-tv-pvr2.12,pli-tv-pvr2.12
sn19.10,sn19.10
sn15.7,sn15.7
vv16,vv16
patthana24.8,patthana24.8
tha-ap309,tha-ap309
sn52.9,sn52.9
an8.72,an8.72
an8.71,an8.71
an10.10,an10.10
an10.8,an10.8
an10.9,an10.9
an5.175,an5.175
an5.177,an5.177
sn27.2,sn27.2
tha-ap556,tha-ap556
ja215,ja215
patthana8.67,patthana8.67
sn46.72,sn46.72
sn46.71,sn46.71
an5.39,an5.39
an11.5,an11.5
sn2.13,sn2.13
sn2.11,sn2.11
patthana8.25,patthana8.25
an9.56,an9.56
an9.53,an9.53
ja69,ja69
ja165,ja165
kv19.7,kv19.7
sn22.127,sn22.127
thig8.1,thig8.1
tha-ap463,tha-ap463
sn37.14,sn37.14
thag6.6,thag6.6
an5.38,an5.38
sn35.135,sn35.135
sn9.2,sn9.2
an5.2,an5.2
sn55.5,sn55.5
an4.160,an4.160
patthana23.13,patthana23.13
iti34,iti34
an4.170,an4.170
an9.27,an9.27
sn46.67,sn46.67
an4.255,an4.255
an4.188,an4.188
sn38.11,sn38.11
patthana23.55,patthana23.55
an4.70,an4.70
ja133,ja133
patthana21.43,patthana21.43
sn45.177,sn45.177
an9.70,an9.70
ja171,ja171
sn55.74,sn55.74
thag1.55,thag1.55
an5.65,an5.65
an5.71,an5.71
patthana16.79,patthana16.79
ja379,ja379
ud4.9,ud4.9
